country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,10/03/2020,5,15,22,-4,0,1
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,11/03/2020,-1,12,-12,-15,-2,3
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,12/03/2020,1,33,-8,-13,-4,3
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,13/03/2020,-16,10,-3,-20,-25,12
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,14/03/2020,-31,3,-31,-28,-12,10
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,15/03/2020,-32,11,14,-30,-17,9
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,16/03/2020,-26,17,-15,-41,-53,19
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,17/03/2020,-65,-30,-38,-64,-82,33
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,18/03/2020,-48,-10,-5,-44,-46,20
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,19/03/2020,-49,-11,7,-40,-48,22
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,20/03/2020,-56,-10,-15,-42,-47,24
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,21/03/2020,-65,-4,-63,-55,-42,20
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,22/03/2020,-61,-11,-3,-41,-41,13
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,23/03/2020,-51,-20,-22,-50,-49,21
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,24/03/2020,-54,-10,-22,-48,-51,23
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,25/03/2020,-60,-21,-34,-55,-53,25
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,26/03/2020,-61,-19,-18,-49,-55,25
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,27/03/2020,-65,-13,-18,-51,-54,26
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,28/03/2020,-80,-21,-67,-65,-53,23
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,29/03/2020,-82,-36,-60,-68,-51,21
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,30/03/2020,-73,-29,-49,-62,-64,28
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,31/03/2020,-75,-27,-42,-61,-66,30
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,01/04/2020,-75,-28,-51,-64,-66,31
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,02/04/2020,-75,-24,-57,-64,-67,32
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,03/04/2020,-75,-23,-54,-64,-66,34
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,04/04/2020,-79,-22,-64,-63,-54,23
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,05/04/2020,-82,-32,-72,-71,-52,21
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,06/04/2020,-68,-25,-29,-59,-65,28
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,07/04/2020,-69,-18,-35,-59,-65,29
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,08/04/2020,-70,-18,-37,-62,-65,29
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,09/04/2020,-69,-13,-39,-60,-66,30
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,10/04/2020,-75,-19,-57,-64,-71,35
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,11/04/2020,-76,-9,-57,-54,-55,22
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,12/04/2020,-90,-55,-71,-73,-59,
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,13/04/2020,-79,-40,-35,-66,-86,35
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,14/04/2020,-69,-22,-29,-53,-65,28
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,15/04/2020,-69,-23,-37,-57,-64,29
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,16/04/2020,-86,-16,-31,-40,-64,30
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,17/04/2020,-87,-18,-46,-42,-64,32
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,18/04/2020,-89,-18,-61,-42,-52,23
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,19/04/2020,-89,-29,-50,-48,-46,20
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,20/04/2020,-84,-22,-21,-35,-61,27
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,21/04/2020,-84,-18,-21,-35,-61,27
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,22/04/2020,-84,-18,-29,-39,-61,28
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,23/04/2020,-84,-13,-24,-36,-61,28
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,24/04/2020,-85,-14,-37,-37,-61,30
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,25/04/2020,-87,-11,-43,-29,-47,20
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,26/04/2020,-88,-25,-49,-45,-46,19
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,27/04/2020,-82,-20,-17,-36,-60,26
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,28/04/2020,-83,-14,-17,-31,-60,23
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,29/04/2020,-84,-19,-45,-44,-61,29
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,30/04/2020,-74,-15,-47,-48,-61,29
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,01/05/2020,-75,-15,-49,-43,-61,31
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,02/05/2020,-77,-12,-42,-28,-45,20
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,03/05/2020,-78,-23,-41,-38,-45,18
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,04/05/2020,-75,-24,-9,-42,-83,32
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,05/05/2020,-68,-13,-29,-33,-58,25
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,06/05/2020,-69,-13,-28,-37,-58,27
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,07/05/2020,-70,-13,-29,-39,-58,27
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,08/05/2020,-70,-10,-20,-29,-57,28
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,09/05/2020,-74,-8,-25,-19,-43,18
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,10/05/2020,-76,-22,-48,-47,-41,18
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,11/05/2020,-65,-15,-7,-34,-57,24
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,12/05/2020,-67,-13,-12,-33,-56,25
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,13/05/2020,-68,-14,-39,-35,-57,26
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,14/05/2020,-68,-9,-66,-22,-56,24
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,15/05/2020,-69,-11,-74,-24,-57,28
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,16/05/2020,-73,-9,-77,-15,-40,18
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,17/05/2020,-75,-20,-81,-42,-38,18
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,18/05/2020,-62,-13,-67,-20,-53,23
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,19/05/2020,-60,-9,-61,-7,-52,22
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,20/05/2020,-60,-8,-66,-10,-53,23
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,21/05/2020,-62,-7,-69,-14,-53,24
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,22/05/2020,-66,-11,-79,-27,-53,28
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,23/05/2020,-66,-4,-81,-13,-37,18
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,24/05/2020,-64,-11,-65,8,-27,13
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,25/05/2020,-59,-13,-68,-18,-51,21
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,26/05/2020,-56,-4,-52,9,-49,19
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,27/05/2020,-57,-4,-57,4,-49,20
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,28/05/2020,-56,3,-55,8,-50,21
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,29/05/2020,-58,4,-63,7,-51,22
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,30/05/2020,-63,8,-64,31,-27,12
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,31/05/2020,-64,0,-59,14,-23,10
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,01/06/2020,-60,-4,-39,2,-78,24
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,02/06/2020,-53,3,-55,3,-49,19
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,03/06/2020,-54,-4,-66,-3,-48,21
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,04/06/2020,-57,-3,-67,-9,-48,22
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,05/06/2020,-56,-4,-71,-21,-48,23
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,06/06/2020,-60,-3,-78,-11,-26,15
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,07/06/2020,-61,-13,-68,-16,-21,13
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,08/06/2020,-43,-5,-56,-4,-44,17
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,09/06/2020,-47,-4,-59,-12,-46,18
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,10/06/2020,-49,-6,-64,-16,-46,19
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,11/06/2020,-47,-1,-52,-11,-46,19
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,12/06/2020,-49,0,-59,-6,-46,20
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,13/06/2020,-51,4,-60,11,-21,11
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,14/06/2020,-53,-5,-55,5,-18,10
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,15/06/2020,-42,-4,-44,-6,-44,16
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,16/06/2020,-41,2,-47,0,-43,17
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,17/06/2020,-41,0,-50,-7,-44,17
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,18/06/2020,-42,2,-40,-6,-45,17
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,19/06/2020,-43,4,-44,1,-44,17
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,20/06/2020,-50,6,-66,-12,-22,11
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,21/06/2020,-50,-1,-43,1,-12,8
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,22/06/2020,-43,-8,-57,-22,-46,18
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,23/06/2020,-42,-2,-53,-14,-44,18
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,24/06/2020,-40,2,-23,6,-42,15
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,25/06/2020,-40,3,-27,3,-43,15
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,26/06/2020,-43,4,-53,-5,-43,17
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,27/06/2020,-48,7,-65,-3,-21,11
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,28/06/2020,-52,-8,-64,-21,-17,11
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,29/06/2020,-30,1,-46,-12,-41,14
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,30/06/2020,-26,3,-15,4,-40,13
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,01/07/2020,-28,0,-29,-9,-41,14
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,02/07/2020,-27,4,-20,1,-41,13
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,03/07/2020,-34,2,-55,-12,-43,16
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,04/07/2020,-34,9,-46,9,-14,7
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,05/07/2020,-35,-3,-39,-1,-10,6
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,06/07/2020,-21,4,-9,7,-40,11
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,07/07/2020,-26,5,-38,-10,-40,14
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,08/07/2020,-28,1,-45,-16,-39,15
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,09/07/2020,-23,6,-5,10,-39,12
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,10/07/2020,-25,10,-10,18,-40,11
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,11/07/2020,-28,17,6,58,-9,2
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,12/07/2020,-31,2,-32,1,-8,5
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,13/07/2020,-17,9,0,12,-39,12
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,14/07/2020,-19,6,-2,2,-39,13
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,15/07/2020,-19,4,60,-8,-38,12
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,16/07/2020,-20,7,55,-10,-39,12
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,17/07/2020,-28,3,-4,-20,-40,15
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,18/07/2020,-25,14,64,24,-6,3
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,19/07/2020,-21,9,91,18,-3,1
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,20/07/2020,-14,10,119,7,-40,9
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,21/07/2020,-14,10,105,10,-39,10
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,22/07/2020,-19,2,25,-15,-39,13
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,23/07/2020,-17,7,68,-5,-39,12
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,24/07/2020,-25,2,15,-9,-41,14
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,25/07/2020,-24,11,40,15,-8,4
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,26/07/2020,-23,4,54,9,-5,3
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,27/07/2020,-9,10,96,1,-48,12
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,28/07/2020,-10,9,108,8,-46,11
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,29/07/2020,-12,4,42,-17,-48,14
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,30/07/2020,-11,6,81,-5,-48,12
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,31/07/2020,-20,3,63,1,-49,12
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,01/08/2020,-23,5,52,20,-12,3
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,02/08/2020,-12,3,106,24,-10,2
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,03/08/2020,-9,1,180,4,-75,14
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,04/08/2020,-12,7,65,-13,-47,13
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,05/08/2020,-12,4,81,-12,-45,13
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,06/08/2020,-12,5,111,-2,-45,11
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,07/08/2020,-18,6,100,1,-43,10
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,08/08/2020,-27,12,113,37,-8,0
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,09/08/2020,-23,10,120,24,-5,-1
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,10/08/2020,-11,9,137,2,-42,8
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,11/08/2020,-13,8,164,13,-40,9
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,12/08/2020,-13,8,138,-4,-41,9
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,13/08/2020,-13,6,101,-10,-41,11
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,14/08/2020,-18,6,83,-2,-40,10
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,15/08/2020,-22,9,88,23,-6,2
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,16/08/2020,-21,3,87,3,-2,2
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,17/08/2020,-11,7,,,-41,10
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,18/08/2020,-11,6,,,-38,9
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,19/08/2020,-16,2,,,-40,12
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,20/08/2020,-19,-3,,,-41,11
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,21/08/2020,-21,0,,,-39,11
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,22/08/2020,-23,5,,,-4,4
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,23/08/2020,-19,-1,,,,3
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,24/08/2020,-10,4,,,-39,9
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,25/08/2020,-18,0,,,-39,12
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,26/08/2020,-12,4,,,-38,10
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,27/08/2020,-16,4,,,-39,11
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,28/08/2020,-17,3,,,-36,9
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,29/08/2020,-19,8,,,-4,2
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,30/08/2020,-18,3,,,,1
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,31/08/2020,-11,6,,,-37,8
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,01/09/2020,-16,7,,,-36,8
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,02/09/2020,-25,-4,,,-37,11
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,03/09/2020,-20,2,,,-36,9
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,04/09/2020,-22,-2,,,-35,8
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,05/09/2020,-21,4,,,-8,3
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,06/09/2020,-22,0,,,,2
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,07/09/2020,-18,2,,,-37,8
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,08/09/2020,-22,-2,,,-37,9
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,09/09/2020,-20,-2,,,-34,7
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,10/09/2020,-22,-1,,,-36,6
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,11/09/2020,-23,-3,24,-15,-35,6
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,12/09/2020,-23,0,33,-4,-7,0
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,13/09/2020,-22,-1,49,-15,-5,-1
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,14/09/2020,-19,1,53,-14,-31,4
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,15/09/2020,-19,0,75,-7,-30,5
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,16/09/2020,-20,-2,54,-13,-31,6
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,17/09/2020,-20,0,63,-14,-31,6
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,18/09/2020,-21,-1,65,-3,-30,5
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,19/09/2020,-22,5,62,2,-5,0
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,20/09/2020,-22,3,88,-2,-4,0
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,21/09/2020,-16,3,58,-13,-31,6
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,22/09/2020,-24,1,26,-18,-30,8
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,23/09/2020,-18,3,48,-19,-29,7
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,24/09/2020,-21,1,19,-22,-29,9
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,25/09/2020,-18,1,35,-13,-28,7
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,26/09/2020,-20,6,59,-3,-5,1
IE,Ireland,Galway,,,IE-G,,ChIJrx2gLKaVW0gR0AKA8azHABg,27/09/2020,-23,-2,32,-20,-4,3
